ts,family,name,window,exec_model,tc_bps,leverage_cap,params_json,mean_monthly,median_monthly,sharpe,sortino,max_drawdown,calmar,cagr,ann_vol,worst_month,hit_rate,turnover_ann,avg_gross,runtime_s,notes,margin_bps,ep_2018Q4_ret,ep_2018Q4_dd,ep_covid_ret,ep_covid_dd,ep_2022_ret,ep_2022_dd,ep_2026Q1_ret,ep_2026Q1_dd
2026-07-18T11:54:02,wf_process,wf_process_2x,full,next_open,5.0,2.0,"{""leverage"": 2.0, ""k"": 3, ""blend"": ""equal"", ""first_leg"": 2019, ""last_leg"": 2026, ""spec_sha"": ""b75aa7e7fe34eec1"", ""margin_bps_annual"": 600.0}",0.03146638332428102,0.0,0.8770568336322215,1.2190061455819674,-0.577278306767842,0.583585354131236,0.33689116508739136,0.44776088098517364,-0.2593573732560802,0.46218487394957986,18.626792478679587,1.3915484837051595,0.2,wf process curve lev=2 spec_sha=b75aa7e7fe34eec11ebcd5b528c5a5f4d75f131fda1bd5e7cb54c773688503a0; reported stats computed on equity >= 2019-01-01 (pre-2019 is flat warmup at zero weight; this row's summary covers the full window incl. that flat span),600.0,0.0,0.0,-0.3652512885602497,-0.4827798950981257,-0.17538244881325193,-0.383749095598241,0.14705673353112547,-0.2586671067360278
2026-07-18T11:54:02,wf_process,wf_process_1.5x,full,next_open,5.0,2.0,"{""leverage"": 1.5, ""k"": 3, ""blend"": ""equal"", ""first_leg"": 2019, ""last_leg"": 2026, ""spec_sha"": ""b75aa7e7fe34eec1"", ""margin_bps_annual"": 600.0}",0.02495193419475321,0.0,0.9035209188767368,1.2597700403404952,-0.463968878674051,0.6093055366975719,0.2826988066314633,0.3412917683933828,-0.1968059760766223,0.46218487394957986,14.219249042291422,1.0603811080017997,0.19,wf process curve lev=1.5 spec_sha=b75aa7e7fe34eec11ebcd5b528c5a5f4d75f131fda1bd5e7cb54c773688503a0; reported stats computed on equity >= 2019-01-01 (pre-2019 is flat warmup at zero weight; this row's summary covers the full window incl. that flat span),600.0,0.0,0.0,-0.2764213757830375,-0.38169590268989695,-0.10226706954579978,-0.295053454851921,0.13293215281300141,-0.1970644491710719
2026-07-18T11:54:02,wf_process,wf_process_1x,full,next_open,5.0,2.0,"{""leverage"": 1.0, ""k"": 3, ""blend"": ""equal"", ""first_leg"": 2019, ""last_leg"": 2026, ""spec_sha"": ""b75aa7e7fe34eec1"", ""margin_bps_annual"": 600.0}",0.017920592299797894,0.0,0.9597132190863236,1.3418620418215927,-0.3296547031999191,0.6416701932048321,0.21152959709317365,0.22754576080012626,-0.13177728768840746,0.46218487394957986,9.479499361527614,0.7069207386678664,0.19,wf process curve lev=1 spec_sha=b75aa7e7fe34eec11ebcd5b528c5a5f4d75f131fda1bd5e7cb54c773688503a0; reported stats computed on equity >= 2019-01-01 (pre-2019 is flat warmup at zero weight; this row's summary covers the full window incl. that flat span),600.0,0.0,0.0,-0.18380112135682425,-0.2671459589509143,-0.03766526742698817,-0.2013066563395638,0.10510331648289362,-0.13312939502682164
2026-07-18T11:55:04,wf_process,wf_process_2x,full,next_open,5.0,2.0,"{""leverage"": 2.0, ""k"": 3, ""blend"": ""equal"", ""first_leg"": 2019, ""last_leg"": 2026, ""spec_sha"": ""b75aa7e7fe34eec1"", ""margin_bps_annual"": 600.0}",0.03146638332428102,0.0,0.8770568336322215,1.2190061455819674,-0.577278306767842,0.583585354131236,0.33689116508739136,0.44776088098517364,-0.2593573732560802,0.46218487394957986,18.626792478679587,1.3915484837051595,0.18,wf process curve lev=2 spec_sha=b75aa7e7fe34eec11ebcd5b528c5a5f4d75f131fda1bd5e7cb54c773688503a0; reported stats computed on equity >= 2019-01-01 (pre-2019 is flat warmup at zero weight; this row's summary covers the full window incl. that flat span),600.0,0.0,0.0,-0.3652512885602497,-0.4827798950981257,-0.17538244881325193,-0.383749095598241,0.14705673353112547,-0.2586671067360278
2026-07-18T11:55:04,wf_process,wf_process_1.5x,full,next_open,5.0,2.0,"{""leverage"": 1.5, ""k"": 3, ""blend"": ""equal"", ""first_leg"": 2019, ""last_leg"": 2026, ""spec_sha"": ""b75aa7e7fe34eec1"", ""margin_bps_annual"": 600.0}",0.02495193419475321,0.0,0.9035209188767368,1.2597700403404952,-0.463968878674051,0.6093055366975719,0.2826988066314633,0.3412917683933828,-0.1968059760766223,0.46218487394957986,14.219249042291422,1.0603811080017997,0.18,wf process curve lev=1.5 spec_sha=b75aa7e7fe34eec11ebcd5b528c5a5f4d75f131fda1bd5e7cb54c773688503a0; reported stats computed on equity >= 2019-01-01 (pre-2019 is flat warmup at zero weight; this row's summary covers the full window incl. that flat span),600.0,0.0,0.0,-0.2764213757830375,-0.38169590268989695,-0.10226706954579978,-0.295053454851921,0.13293215281300141,-0.1970644491710719
2026-07-18T11:55:04,wf_process,wf_process_1x,full,next_open,5.0,2.0,"{""leverage"": 1.0, ""k"": 3, ""blend"": ""equal"", ""first_leg"": 2019, ""last_leg"": 2026, ""spec_sha"": ""b75aa7e7fe34eec1"", ""margin_bps_annual"": 600.0}",0.017920592299797894,0.0,0.9597132190863236,1.3418620418215927,-0.3296547031999191,0.6416701932048321,0.21152959709317365,0.22754576080012626,-0.13177728768840746,0.46218487394957986,9.479499361527614,0.7069207386678664,0.18,wf process curve lev=1 spec_sha=b75aa7e7fe34eec11ebcd5b528c5a5f4d75f131fda1bd5e7cb54c773688503a0; reported stats computed on equity >= 2019-01-01 (pre-2019 is flat warmup at zero weight; this row's summary covers the full window incl. that flat span),600.0,0.0,0.0,-0.18380112135682425,-0.2671459589509143,-0.03766526742698817,-0.2013066563395638,0.10510331648289362,-0.13312939502682164
