date,n_members,n_with_bars,missing_rate,missing_names
2017-11-10,505,408,0.19207920792079208,AAP;ADS;AET;AGN;AIV;ALXN;ANDV;ANSS;APC;ARNC;ATVI;BCR;BNY;CA;CELG;CERN;CHK;CMA;COL;CSRA;CTXS;CXO;DFS;DISCA;DISCK;DISH;DPS;DRE;DWDP;DXC;EMN;ESRX;ETFC;EVHC;FBHS;FL;FLIR;FMC;FOX;FOXA;GGP;GPS;HBI;HES;INFO;IPG;JNPR;JWN;K;KMX;KSS;KSU;LEG;LKQ;LLL;LNC;LUMN;MAC;MHK;MON;MRO;NAVI;NBL;NFX;NLSN;NWL;PBCT;PDCO;PRGO;PXD;QRVO;RE;RHI;RHT;RTN;SCG;SEE;SIG;SLG;SNI;SRCL;STI;TIF;TRIP;TSS;TWX;UA;UAA;VAR;VIAB;WBA;WU;WYN;XEC;XL;XLNX;XRX
2017-12-11,505,408,0.19207920792079208,AAP;ADS;AET;AGN;AIV;ALXN;ANDV;ANSS;APC;ARNC;ATVI;BCR;BNY;CA;CELG;CERN;CHK;CMA;COL;CSRA;CTXS;CXO;DFS;DISCA;DISCK;DISH;DPS;DRE;DWDP;DXC;EMN;ESRX;ETFC;EVHC;FBHS;FL;FLIR;FMC;FOX;FOXA;GGP;GPS;HBI;HES;INFO;IPG;JNPR;JWN;K;KMX;KSS;KSU;LEG;LKQ;LLL;LNC;LUMN;MAC;MHK;MON;MRO;NAVI;NBL;NFX;NLSN;NWL;PBCT;PDCO;PRGO;PXD;QRVO;RE;RHI;RHT;RTN;SCG;SEE;SIG;SLG;SNI;SRCL;STI;TIF;TRIP;TSS;TWX;UA;UAA;VAR;VIAB;WBA;WU;WYN;XEC;XL;XLNX;XRX
2018-01-09,505,409,0.1900990099009901,AAP;ADS;AET;AGN;AIV;ALXN;ANDV;ANSS;APC;ARNC;ATVI;BNY;CA;CELG;CERN;CHK;CMA;COL;CSRA;CTXS;CXO;DFS;DISCA;DISCK;DISH;DPS;DRE;DWDP;DXC;EMN;ESRX;ETFC;EVHC;FBHS;FL;FLIR;FMC;FOX;FOXA;GGP;GPS;HBI;HES;INFO;IPG;JNPR;JWN;K;KMX;KSS;KSU;LEG;LKQ;LLL;LNC;LUMN;MAC;MHK;MON;MRO;NAVI;NBL;NFX;NLSN;NWL;PBCT;PDCO;PRGO;PXD;QRVO;RE;RHI;RHT;RTN;SCG;SEE;SIG;SLG;SNI;SRCL;STI;TIF;TRIP;TSS;TWX;UA;UAA;VAR;VIAB;WBA;WU;WYN;XEC;XL;XLNX;XRX
2018-02-07,505,409,0.1900990099009901,AAP;ADS;AET;AGN;AIV;ALXN;ANDV;ANSS;APC;ARNC;ATVI;BNY;CA;CELG;CERN;CHK;CMA;COL;CSRA;CTXS;CXO;DFS;DISCA;DISCK;DISH;DPS;DRE;DWDP;DXC;EMN;ESRX;ETFC;EVHC;FBHS;FL;FLIR;FMC;FOX;FOXA;GGP;GPS;HBI;HES;INFO;IPG;JNPR;JWN;K;KMX;KSS;KSU;LEG;LKQ;LLL;LNC;LUMN;MAC;MHK;MON;MRO;NAVI;NBL;NFX;NLSN;NWL;PBCT;PDCO;PRGO;PXD;QRVO;RE;RHI;RHT;RTN;SCG;SEE;SIG;SLG;SNI;SRCL;STI;TIF;TRIP;TSS;TWX;UA;UAA;VAR;VIAB;WBA;WU;WYN;XEC;XL;XLNX;XRX
2018-03-08,505,410,0.18811881188118812,AAP;ADS;AET;AGN;AIV;ALXN;ANDV;ANSS;APC;ARNC;ATVI;BNY;CA;CELG;CERN;CHK;CMA;COL;CSRA;CTXS;CXO;DFS;DISCA;DISCK;DISH;DPS;DRE;DWDP;DXC;EMN;ESRX;ETFC;EVHC;FBHS;FL;FLIR;FMC;FOX;FOXA;GGP;GPS;HBI;HES;INFO;IPG;JNPR;JWN;K;KMX;KSS;KSU;LEG;LKQ;LLL;LNC;LUMN;MAC;MHK;MON;MRO;NAVI;NBL;NFX;NLSN;NWL;PBCT;PDCO;PRGO;PXD;QRVO;RE;RHI;RHT;RTN;SCG;SEE;SIG;SLG;SRCL;STI;TIF;TRIP;TSS;TWX;UA;UAA;VAR;VIAB;WBA;WU;WYN;XEC;XL;XLNX;XRX
2018-04-06,505,412,0.18415841584158416,AAP;ADS;AET;AGN;AIV;ALXN;ANDV;ANSS;APC;ARNC;ATVI;BNY;CA;CELG;CERN;CMA;COL;CTXS;CXO;DFS;DISCA;DISCK;DISH;DPS;DRE;DWDP;DXC;EMN;ESRX;ETFC;EVHC;FBHS;FL;FLIR;FMC;FOX;FOXA;GGP;GPS;HBI;HES;INFO;IPG;JNPR;JWN;K;KMX;KSS;KSU;LEG;LKQ;LLL;LNC;LUMN;MAC;MHK;MON;MRO;NAVI;NBL;NFX;NKTR;NLSN;NWL;PBCT;PRGO;PXD;QRVO;RE;RHI;RHT;RTN;SCG;SEE;SIVB;SLG;SRCL;STI;TIF;TRIP;TSS;TWX;UA;UAA;VAR;VIAB;WBA;WU;WYN;XEC;XL;XLNX;XRX
2018-05-07,505,412,0.18415841584158416,AAP;ADS;AET;AGN;AIV;ALXN;ANDV;ANSS;APC;ARNC;ATVI;BNY;CA;CELG;CERN;CMA;COL;CTXS;CXO;DFS;DISCA;DISCK;DISH;DPS;DRE;DWDP;DXC;EMN;ESRX;ETFC;EVHC;FBHS;FL;FLIR;FMC;FOX;FOXA;GGP;GPS;HBI;HES;INFO;IPG;JNPR;JWN;K;KMX;KSS;KSU;LEG;LKQ;LLL;LNC;LUMN;MAC;MHK;MON;MRO;NAVI;NBL;NFX;NKTR;NLSN;NWL;PBCT;PRGO;PXD;QRVO;RE;RHI;RHT;RTN;SCG;SEE;SIVB;SLG;SRCL;STI;TIF;TRIP;TSS;TWX;UA;UAA;VAR;VIAB;WBA;WU;WYN;XEC;XL;XLNX;XRX
2018-06-05,505,413,0.18217821782178217,AAP;ABMD;ADS;AET;AGN;AIV;ALXN;ANDV;ANSS;APC;ARNC;ATVI;BNY;CA;CELG;CERN;CMA;COL;CTXS;CXO;DFS;DISCA;DISCK;DISH;DPS;DRE;DWDP;DXC;EMN;ESRX;ETFC;EVHC;FBHS;FL;FLIR;FMC;FOX;FOXA;GGP;GPS;HBI;HES;INFO;IPG;JNPR;JWN;K;KMX;KSS;KSU;LEG;LKQ;LLL;LNC;LUMN;MAC;MHK;MON;MRO;NBL;NFX;NKTR;NLSN;NWL;PBCT;PRGO;PXD;QRVO;RE;RHI;RHT;RTN;SCG;SEE;SIVB;SLG;SRCL;STI;TIF;TRIP;TSS;TWX;UA;UAA;VAR;VIAB;WBA;WU;XEC;XL;XLNX;XRX
2018-07-04,505,0,1.0,A;AAL;AAP;AAPL;ABBV;ABMD;ABT;ACN;ADBE;ADI;ADM;ADP;ADS;ADSK;AEE;AEP;AES;AET;AFL;AGN;AIG;AIV;AIZ;AJG;AKAM;ALB;ALGN;ALK;ALL;ALLE;ALXN;AMAT;AMD;AME;AMG;AMGN;AMP;AMT;AMZN;ANDV;ANSS;AON;AOS;APA;APC;APD;APH;APTV;ARE;ARNC;ATVI;AVB;AVGO;AVY;AWK;AXP;AZO;BA;BAC;BALL;BAX;BBWI;BBY;BDX;BEN;BF-B;BHF;BIIB;BKNG;BKR;BLK;BMY;BNY;BR;BRK-B;BSX;BWA;BXP;C;CA;CAG;CAH;CAT;CB;CBOE;CBRE;CCI;CCL;CDNS;CELG;CERN;CF;CFG;CHD;CHRW;CHTR;CI;CINF;CL;CLX;CMA;CMCSA;CME;CMG;CMI;CMS;CNC;CNP;COF;COL;COO;COP;COR;COST;COTY;CPAY;CPB;CPRI;CPRT;CRM;CSCO;CSX;CTAS;CTRA;CTSH;CTXS;CVS;CVX;CXO;D;DAL;DE;DFS;DG;DGX;DHI;DHR;DIS;DISCA;DISCK;DISH;DLR;DLTR;DOC;DOV;DRE;DRI;DTE;DUK;DVA;DVN;DWDP;DXC;EA;EBAY;ECL;ED;EFX;EIX;EL;ELV;EMN;EMR;EOG;EQIX;EQR;EQT;ES;ESRX;ESS;ETFC;ETN;ETR;EVHC;EVRG;EW;EXC;EXPD;EXPE;EXR;F;FAST;FBHS;FCX;FDX;FE;FFIV;FIS;FISV;FITB;FL;FLIR;FLR;FLS;FMC;FOX;FOXA;FRT;FTI;FTV;GD;GE;GEN;GGP;GILD;GIS;GL;GLW;GM;GOOG;GOOGL;GPC;GPN;GPS;GRMN;GS;GT;GWW;HAL;HAS;HBAN;HBI;HCA;HD;HES;HFC;HIG;HII;HLT;HOG;HOLX;HON;HP;HPE;HPQ;HRB;HRL;HSIC;HST;HSY;HUM;IBM;ICE;IDXX;IFF;ILMN;INCY;INFO;INTC;INTU;IP;IPG;IPGP;IQV;IRM;ISRG;IT;ITW;IVZ;J;JBHT;JCI;JEF;JNJ;JNPR;JPM;JWN;K;KEY;KHC;KIM;KLAC;KMB;KMI;KMX;KO;KR;KSS;KSU;L;LEG;LEN;LH;LHX;LIN;LKQ;LLL;LLY;LMT;LNC;LNT;LOW;LRCX;LUMN;LUV;LYB;M;MA;MAA;MAC;MAR;MAS;MAT;MCD;MCHP;MCK;MCO;MDLZ;MDT;MET;META;MGM;MHK;MKC;MLM;MMM;MNST;MO;MOS;MPC;MRK;MRO;MRSH;MS;MSCI;MSFT;MSI;MTB;MTD;MU;NBL;NCLH;NDAQ;NEE;NEM;NFLX;NFX;NI;NKE;NKTR;NLSN;NOC;NOV;NRG;NSC;NTAP;NTRS;NUE;NVDA;NWL;NWS;NWSA;O;OKE;OMC;ORCL;ORLY;OXY;PAYX;PBCT;PCAR;PCG;PEG;PEP;PFE;PFG;PG;PGR;PH;PHM;PKG;PLD;PM;PNC;PNR;PNW;PPG;PPL;PRGO;PRU;PSA;PSKY;PSX;PVH;PWR;PXD;PYPL;QCOM;QRVO;RCL;RE;REG;REGN;RF;RHI;RHT;RJF;RL;RMD;ROK;ROP;ROST;RSG;RTN;RTX;RVTY;SBAC;SBUX;SCG;SCHW;SEE;SHW;SIVB;SJM;SLB;SLG;SNA;SNPS;SO;SPG;SPGI;SRCL;SRE;STI;STT;STX;STZ;SW;SWK;SWKS;SYF;SYK;SYY;T;TAP;TDG;TEL;TFC;TGT;TIF;TJX;TMO;TPR;TRIP;TROW;TRV;TSCO;TSN;TSS;TT;TTWO;TWTR;TXN;TXT;UA;UAA;UAL;UDR;UHS;ULTA;UNH;UNM;UNP;UPS;URI;USB;V;VAR;VFC;VIAB;VLO;VMC;VNO;VRSK;VRSN;VRTX;VTR;VTRS;VZ;WAT;WBA;WDC;WEC;WELL;WFC;WHR;WM;WMB;WMT;WTW;WU;WY;WYNN;XEC;XEL;XL;XLNX;XOM;XRAY;XRX;XYL;YUM;ZBH;ZION;ZTS
2018-08-02,505,414,0.1801980198019802,AAP;ABMD;ADS;AET;AGN;AIV;ALXN;ANDV;ANSS;APC;ARNC;ATVI;BNY;CA;CELG;CERN;CMA;COL;CTXS;CXO;DFS;DISCA;DISCK;DISH;DRE;DWDP;DXC;EMN;ESRX;ETFC;EVHC;FBHS;FL;FLIR;FMC;FOX;FOXA;GGP;GPS;HBI;HES;HFC;INFO;IPG;JNPR;JWN;K;KMX;KSS;KSU;LEG;LKQ;LLL;LNC;LUMN;MAC;MHK;MRO;NBL;NFX;NKTR;NLSN;NWL;PBCT;PRGO;PXD;QRVO;RE;RHI;RHT;RTN;SCG;SEE;SIVB;SLG;SRCL;STI;TIF;TRIP;TSS;TWTR;UA;UAA;VAR;VIAB;WBA;WU;XEC;XL;XLNX;XRX
2018-08-31,505,415,0.1782178217821782,AAP;ABMD;ADS;AET;AGN;AIV;ALXN;ANDV;ANSS;APC;ARNC;ATVI;BNY;CA;CELG;CERN;CMA;COL;CTXS;CXO;DFS;DISCA;DISCK;DISH;DRE;DWDP;DXC;EMN;ESRX;ETFC;EVHC;FBHS;FL;FLIR;FMC;FOX;FOXA;GPS;HBI;HES;HFC;INFO;IPG;JNPR;JWN;K;KMX;KSS;KSU;LEG;LKQ;LLL;LNC;LUMN;MAC;MHK;MRO;NBL;NFX;NKTR;NLSN;NWL;PBCT;PRGO;PXD;QRVO;RE;RHI;RHT;RTN;SCG;SEE;SIVB;SLG;SRCL;STI;TIF;TRIP;TSS;TWTR;UA;UAA;VAR;VIAB;WBA;WU;XEC;XL;XLNX;XRX
2018-10-01,505,416,0.17623762376237623,AAP;ABMD;ADS;AET;AGN;AIV;ALXN;ANSS;APC;ARNC;ATVI;BNY;CA;CELG;CERN;CMA;COL;CTXS;CXO;DFS;DISCA;DISCK;DISH;DRE;DWDP;DXC;EMN;ESRX;ETFC;EVHC;FBHS;FL;FLIR;FMC;FOX;FOXA;GPS;HBI;HES;HFC;INFO;IPG;JNPR;JWN;K;KMX;KSS;KSU;LEG;LKQ;LLL;LNC;LUMN;MAC;MHK;MRO;NBL;NFX;NKTR;NLSN;NWL;PBCT;PRGO;PXD;QRVO;RE;RHI;RHT;RTN;SCG;SEE;SIVB;SLG;SRCL;STI;TIF;TRIP;TSS;TWTR;UA;UAA;VAR;VIAB;WBA;WCG;WU;XEC;XLNX;XRX
2018-10-30,505,417,0.17425742574257425,AAP;ABMD;ADS;AET;AGN;AIV;ALXN;ANSS;APC;ARNC;ATVI;BNY;CA;CELG;CERN;CMA;COL;CTXS;CXO;DFS;DISCA;DISCK;DISH;DRE;DWDP;DXC;EMN;ESRX;ETFC;FBHS;FL;FLIR;FMC;FOX;FOXA;GPS;HBI;HES;HFC;INFO;IPG;JNPR;JWN;K;KMX;KSS;KSU;LEG;LKQ;LLL;LNC;LUMN;MAC;MHK;MRO;NBL;NFX;NKTR;NLSN;NWL;PBCT;PRGO;PXD;QRVO;RE;RHI;RHT;RTN;SCG;SEE;SIVB;SLG;SRCL;STI;TIF;TRIP;TSS;TWTR;UA;UAA;VAR;VIAB;WBA;WCG;WU;XEC;XLNX;XRX
2018-11-28,505,418,0.17227722772277226,AAP;ABMD;ADS;AET;AGN;AIV;ALXN;ANSS;APC;ARNC;ATVI;BNY;CELG;CERN;CMA;COL;CTXS;CXO;DFS;DISCA;DISCK;DISH;DRE;DWDP;DXC;EMN;ESRX;ETFC;FBHS;FL;FLIR;FMC;FOX;FOXA;GPS;HBI;HES;HFC;INFO;IPG;JNPR;JWN;K;KMX;KSS;KSU;LEG;LKQ;LLL;LNC;LUMN;MAC;MHK;MRO;NBL;NFX;NKTR;NLSN;NWL;PBCT;PRGO;PXD;QRVO;RE;RHI;RHT;RTN;SCG;SEE;SIVB;SLG;SRCL;STI;TIF;TRIP;TSS;TWTR;UA;UAA;VAR;VIAB;WBA;WCG;WU;XEC;XLNX;XRX
2018-12-27,505,419,0.1702970297029703,AAP;ABMD;ADS;AGN;AIV;ALXN;ANSS;APC;ARNC;ATVI;BNY;CE;CELG;CERN;CMA;CTXS;CXO;DFS;DISCA;DISCK;DISH;DRE;DWDP;DXC;EMN;ETFC;FBHS;FL;FLIR;FMC;FOX;FOXA;GPS;HBI;HES;HFC;INFO;IPG;JNPR;JWN;K;KMX;KSS;KSU;LEG;LKQ;LLL;LNC;LUMN;LW;MAC;MHK;MRO;MXIM;NBL;NFX;NKTR;NLSN;NWL;PBCT;PRGO;PXD;QRVO;RE;RHI;RHT;RTN;SCG;SEE;SIVB;SLG;STI;TIF;TRIP;TSS;TWTR;UA;UAA;VAR;VIAB;WBA;WCG;WU;XEC;XLNX;XRX
2019-01-25,505,418,0.17227722772277226,AAP;ABMD;ADS;AGN;AIV;ALXN;ANSS;APC;ARNC;ATVI;BNY;CE;CELG;CERN;CMA;CTXS;CXO;DFS;DISCA;DISCK;DISH;DRE;DWDP;DXC;EMN;ETFC;FBHS;FL;FLIR;FMC;FOX;FOXA;FRC;GPS;HBI;HES;HFC;INFO;IPG;JNPR;JWN;K;KMX;KSS;KSU;LEG;LKQ;LLL;LNC;LUMN;LW;MAC;MHK;MRO;MXIM;NBL;NFX;NKTR;NLSN;NWL;PBCT;PRGO;PXD;QRVO;RE;RHI;RHT;RTN;SEE;SIVB;SLG;STI;TFX;TIF;TRIP;TSS;TWTR;UA;UAA;VAR;VIAB;WBA;WCG;WU;XEC;XLNX;XRX
2019-02-25,505,419,0.1702970297029703,AAP;ABMD;ADS;AGN;AIV;ALXN;ANSS;APC;ARNC;ATVI;BNY;CE;CELG;CERN;CMA;CTXS;CXO;DFS;DISCA;DISCK;DISH;DRE;DWDP;DXC;EMN;ETFC;FBHS;FL;FLIR;FMC;FOX;FOXA;FRC;GPS;HBI;HES;HFC;INFO;IPG;JNPR;JWN;K;KMX;KSS;KSU;LEG;LKQ;LLL;LNC;LUMN;LW;MAC;MHK;MRO;MXIM;NBL;NKTR;NLSN;NWL;PBCT;PRGO;PXD;QRVO;RE;RHI;RHT;RTN;SEE;SIVB;SLG;STI;TFX;TIF;TRIP;TSS;TWTR;UA;UAA;VAR;VIAB;WBA;WCG;WU;XEC;XLNX;XRX
2019-03-26,505,421,0.16633663366336635,AAP;ABMD;ADS;AGN;AIV;ALXN;ANSS;APC;ARNC;ATVI;BNY;CE;CELG;CERN;CMA;CTXS;CXO;DFS;DISCA;DISCK;DISH;DRE;DWDP;DXC;EMN;ETFC;FBHS;FL;FLIR;FMC;FRC;GPS;HBI;HES;HFC;INFO;IPG;JNPR;JWN;K;KMX;KSS;KSU;LEG;LKQ;LLL;LNC;LUMN;LW;MAC;MHK;MRO;MXIM;NBL;NKTR;NLSN;NWL;PBCT;PRGO;PXD;QRVO;RE;RHI;RHT;RTN;SEE;SIVB;SLG;STI;TFX;TIF;TRIP;TSS;TWTR;UA;UAA;VAR;VIAB;WBA;WCG;WU;XEC;XLNX;XRX
2019-04-24,505,421,0.16633663366336635,AAP;ABMD;ADS;AGN;AIV;ALXN;ANSS;APC;ARNC;ATVI;BNY;CE;CELG;CERN;CMA;CTXS;CXO;DFS;DISCA;DISCK;DISH;DRE;DWDP;DXC;EMN;ETFC;FBHS;FL;FLIR;FMC;FRC;GPS;HBI;HES;HFC;INFO;IPG;JNPR;JWN;K;KMX;KSS;KSU;LEG;LKQ;LLL;LNC;LUMN;LW;MAC;MHK;MRO;MXIM;NBL;NKTR;NLSN;NWL;PBCT;PRGO;PXD;QRVO;RE;RHI;RHT;RTN;SEE;SIVB;SLG;STI;TFX;TIF;TRIP;TSS;TWTR;UA;UAA;VAR;VIAB;WBA;WCG;WU;XEC;XLNX;XRX
2019-05-23,505,421,0.16633663366336635,AAP;ABMD;ADS;AGN;AIV;ALXN;ANSS;APC;ARNC;ATVI;BNY;CE;CELG;CERN;CMA;CTXS;CXO;DFS;DISCA;DISCK;DISH;DRE;DWDP;DXC;EMN;ETFC;FBHS;FL;FLIR;FMC;FRC;GPS;HBI;HES;HFC;INFO;IPG;JNPR;JWN;K;KMX;KSS;KSU;LEG;LKQ;LLL;LNC;LUMN;LW;MAC;MHK;MRO;MXIM;NBL;NKTR;NLSN;NWL;PBCT;PRGO;PXD;QRVO;RE;RHI;RHT;RTN;SEE;SIVB;SLG;STI;TFX;TIF;TRIP;TSS;TWTR;UA;UAA;VAR;VIAB;WBA;WCG;WU;XEC;XLNX;XRX
2019-06-21,505,422,0.16435643564356436,AAP;ABMD;ADS;AGN;AIV;ALXN;ANSS;APC;ARNC;ATVI;BNY;CE;CELG;CERN;CMA;CTXS;CXO;DFS;DISCA;DISCK;DISH;DRE;DXC;EMN;ETFC;FBHS;FL;FLIR;FMC;FRC;GPS;HBI;HES;HFC;INFO;IPG;JNPR;JWN;K;KMX;KSS;KSU;LEG;LKQ;LLL;LNC;LUMN;LW;MAC;MHK;MRO;MXIM;NBL;NKTR;NLSN;NWL;PBCT;PRGO;PXD;QRVO;RE;RHI;RHT;RTN;SEE;SIVB;SLG;STI;TFX;TIF;TRIP;TSS;TWTR;UA;UAA;VAR;VIAB;WBA;WCG;WU;XEC;XLNX;XRX
2019-07-22,505,423,0.16237623762376238,AAP;ABMD;ADS;AGN;AIV;ALXN;ANSS;APC;ARNC;ATVI;BNY;CE;CELG;CERN;CMA;CTXS;CXO;DFS;DISCA;DISCK;DISH;DRE;DXC;EMN;ETFC;FBHS;FL;FLIR;FMC;FRC;GPS;HBI;HES;HFC;INFO;IPG;JNPR;JWN;K;KMX;KSS;KSU;LEG;LKQ;LNC;LUMN;LW;MAC;MHK;MKTX;MRO;MXIM;NBL;NKTR;NLSN;NWL;PBCT;PRGO;PXD;QRVO;RE;RHI;RTN;SEE;SIVB;SLG;STI;TFX;TIF;TRIP;TSS;TWTR;UA;UAA;VAR;VIAB;WBA;WCG;WU;XEC;XLNX;XRX
2019-08-20,505,425,0.15841584158415842,AAP;ABMD;ADS;AGN;AIV;ALXN;ANSS;ARNC;ATVI;BNY;CE;CELG;CERN;CMA;CTXS;CXO;DFS;DISCA;DISCK;DISH;DRE;DXC;EMN;ETFC;FBHS;FLIR;FMC;FRC;GPS;HBI;HES;HFC;INFO;IPG;JNPR;JWN;K;KMX;KSS;KSU;LEG;LKQ;LNC;LUMN;LW;MAC;MHK;MKTX;MRO;MXIM;NBL;NKTR;NLSN;NWL;PBCT;PRGO;PXD;QRVO;RE;RHI;RTN;SEE;SIVB;SLG;STI;TFX;TIF;TRIP;TSS;TWTR;UA;UAA;VAR;VIAB;WBA;WCG;WU;XEC;XLNX;XRX
2019-09-18,505,425,0.15841584158415842,AAP;ABMD;ADS;AGN;AIV;ALXN;ANSS;ARNC;ATVI;BNY;CE;CELG;CERN;CMA;CTXS;CXO;DFS;DISCA;DISCK;DISH;DRE;DXC;EMN;ETFC;FBHS;FLIR;FMC;FRC;GPS;HBI;HES;HFC;INFO;IPG;JNPR;JWN;K;KMX;KSS;KSU;LEG;LKQ;LNC;LUMN;LW;MAC;MHK;MKTX;MRO;MXIM;NBL;NKTR;NLSN;NWL;PBCT;PRGO;PXD;QRVO;RE;RHI;RTN;SEE;SIVB;SLG;STI;TFX;TIF;TRIP;TSS;TWTR;UA;UAA;VAR;VIAB;WBA;WCG;WU;XEC;XLNX;XRX
2019-10-17,505,427,0.15445544554455445,AAP;ABMD;ADS;AGN;AIV;ALXN;ANSS;ARNC;ATVI;BNY;CE;CELG;CERN;CMA;CTXS;CXO;DFS;DISCA;DISCK;DISH;DRE;DXC;EMN;ETFC;FBHS;FLIR;FMC;FRC;GPS;HBI;HES;HFC;INFO;IPG;JNPR;JWN;K;KMX;KSS;KSU;LEG;LKQ;LNC;LUMN;LW;MAC;MHK;MKTX;MRO;MXIM;NBL;NLSN;NWL;PBCT;PRGO;PXD;QRVO;RE;RHI;RTN;SEE;SIVB;SLG;STI;TFX;TIF;TRIP;TWTR;UA;UAA;VAR;VIAB;WBA;WCG;WU;XEC;XLNX;XRX
2019-11-15,505,427,0.15445544554455445,AAP;ABMD;ADS;AGN;AIV;ALXN;ANSS;ARNC;ATVI;BNY;CE;CELG;CERN;CMA;CTXS;CXO;DFS;DISCA;DISCK;DISH;DRE;DXC;EMN;ETFC;FBHS;FLIR;FMC;FRC;GPS;HBI;HES;HFC;INFO;IPG;JNPR;JWN;K;KMX;KSS;KSU;LEG;LKQ;LNC;LUMN;LW;MAC;MHK;MKTX;MRO;MXIM;NBL;NLSN;NWL;PBCT;PRGO;PXD;QRVO;RE;RHI;RTN;SEE;SIVB;SLG;STI;TFX;TIF;TRIP;TWTR;UA;UAA;VAR;VIAB;WBA;WCG;WU;XEC;XLNX;XRX
2019-12-16,505,430,0.1485148514851485,AAP;ABMD;ADS;AGN;AIV;ALXN;ANSS;ARNC;ATVI;BNY;CE;CERN;CMA;CTXS;CXO;DFS;DISCA;DISCK;DISH;DRE;DXC;EMN;ETFC;FBHS;FLIR;FMC;FRC;GPS;HBI;HES;HFC;INFO;IPG;JNPR;JWN;K;KMX;KSS;KSU;LEG;LKQ;LNC;LUMN;LW;MAC;MHK;MKTX;MRO;MXIM;NBL;NLSN;NWL;PBCT;PRGO;PXD;QRVO;RE;RHI;RTN;SEE;SIVB;SLG;TFX;TIF;TRIP;TWTR;UA;UAA;VAR;WBA;WCG;WU;XEC;XLNX;XRX
2020-01-14,505,432,0.14455445544554454,AAP;ABMD;ADS;AGN;AIV;ALXN;ANSS;ARNC;ATVI;BNY;CE;CERN;CMA;CTXS;CXO;DFS;DISCA;DISCK;DISH;DRE;DXC;EMN;ETFC;FBHS;FLIR;FMC;FRC;GPS;HBI;HES;HFC;INFO;IPG;JNPR;JWN;K;KMX;KSS;KSU;LEG;LKQ;LNC;LUMN;LW;MHK;MKTX;MRO;MXIM;NBL;NLSN;NWL;PBCT;PRGO;PXD;QRVO;RE;RHI;RTN;SEE;SIVB;SLG;TFX;TIF;TWTR;UA;UAA;VAR;WBA;WCG;WU;XEC;XLNX;XRX
2020-02-12,505,432,0.14455445544554454,AAP;ABMD;ADS;AGN;AIV;ALXN;ANSS;ARNC;ATVI;BNY;CE;CERN;CMA;CTXS;CXO;DFS;DISCA;DISCK;DISH;DRE;DXC;EMN;ETFC;FBHS;FLIR;FMC;FRC;GPS;HBI;HES;HFC;INFO;IPG;JNPR;JWN;K;KMX;KSS;KSU;LEG;LKQ;LNC;LUMN;LW;MHK;MKTX;MRO;MXIM;NBL;NLSN;NWL;PAYC;PBCT;PRGO;PXD;QRVO;RE;RHI;RTN;SEE;SIVB;SLG;TFX;TIF;TWTR;UA;UAA;VAR;WBA;WU;XEC;XLNX;XRX
2020-03-12,505,433,0.14257425742574256,AAP;ABMD;ADS;AGN;AIV;ALXN;ANSS;ARNC;ATVI;BNY;CE;CERN;CMA;CTXS;CXO;DFS;DISCA;DISCK;DISH;DRE;DXC;EMN;ETFC;FBHS;FLIR;FMC;FRC;GPS;HBI;HES;HFC;INFO;IPG;JNPR;JWN;K;KMX;KSS;KSU;LEG;LKQ;LNC;LUMN;LW;MHK;MKTX;MRO;MXIM;NBL;NLSN;NWL;PAYC;PBCT;PRGO;PXD;QRVO;RE;RHI;RTN;SEE;SIVB;SLG;TFX;TIF;TWTR;UA;UAA;VAR;WBA;WU;XLNX;XRX
