ts,family,name,window,exec_model,tc_bps,leverage_cap,params_json,mean_monthly,median_monthly,sharpe,sortino,max_drawdown,calmar,cagr,ann_vol,worst_month,hit_rate,turnover_ann,avg_gross,runtime_s,notes,ep_2018Q4_ret,ep_2018Q4_dd,ep_covid_ret,ep_covid_dd,ep_2022_ret,ep_2022_dd,ep_2026Q1_ret,ep_2026Q1_dd,pub_mean_monthly,pub_sharpe,pub_calmar,pub_max_drawdown,rank_calmar_legacy_period,rank_calmar_next_open,rank_change_calmar,rank_mean_monthly_legacy_period,rank_mean_monthly_next_open,rank_change_mean_monthly
2026-06-11T11:59:10,rescore,FINAL_3pct_target,full,next_close,5.0,1.5,"{""source"": ""run_final"", ""tc_bps"": 5.0, ""leverage_cap"": 1.5}",0.0180910902182653,0.0131824958006045,1.1118037644348604,1.418162812507553,-0.2329862649981967,0.9372037271000052,0.2183555959194194,0.1952878871892449,-0.1603379583290186,0.6554621848739496,6.813015611802678,0.7188561758774116,0.15,,-0.201966325245136,-0.2178449171922939,-0.2070994266329207,-0.2070994266329207,0.0219087820666363,-0.1200885703616239,0.0510361557078919,-0.0658069965997784,0.0173072614998088,1.0250300602690137,0.7273561903897356,-0.2835002946736311,14.0,11.0,3.0,27.0,30.0,-3.0
2026-06-11T11:59:10,rescore,FINAL_3pct_target,full,next_open,5.0,1.5,"{""source"": ""run_final"", ""tc_bps"": 5.0, ""leverage_cap"": 1.5}",0.0180837671559942,0.0143869081423038,1.109182819087237,1.416798679824151,-0.234870070275911,0.9307701961762906,0.2186100613866488,0.1960758356402925,-0.1611736854092391,0.6470588235294118,6.813015611802678,0.7188561758774116,0.2,,-0.2037812695715616,-0.2197659100060411,-0.1752382923226129,-0.2062832480158644,0.009464419653191,-0.1226835991940845,0.0452100370540244,-0.0668239494670864,0.0173072614998088,1.0250300602690137,0.7273561903897356,-0.2835002946736311,14.0,11.0,3.0,27.0,30.0,-3.0
2026-06-11T11:59:12,rescore,acceleration_momentum,dev,next_open,5.0,2.0,"{""n_long"": 30, ""source"": ""run_v5"", ""tc_bps"": 5.0, ""leverage_cap"": 2.0}",0.0164091422614005,0.015571559650791,0.9292772629261776,0.9744026947487876,-0.4314037115393458,0.439730551491224,0.1897013919905574,0.2112725675669342,-0.1803722794772434,0.625,14.854320987654337,0.826572604350382,0.14,,-0.0989605650815188,-0.1398181961761602,-0.3131147181386661,-0.4314037115393458,-0.0064289078945098,-0.1333452217408726,,,0.0111762555750874,0.5954844905718656,0.2267029355006773,-0.5135775634402608,47.0,35.0,12.0,39.0,34.0,5.0
2026-06-11T11:59:12,rescore,acceleration_momentum,full,legacy_period,5.0,2.0,"{""n_long"": 30, ""source"": ""run_v5"", ""tc_bps"": 5.0, ""leverage_cap"": 2.0}",0.0111762555750874,0.0138005195121346,0.5954844905718656,0.6569126872906818,-0.5135775634402608,0.2267029355006773,0.1164295412391924,0.2304261380769441,-0.2321883243988972,0.5882352941176471,15.977388535031848,0.8746019108280253,0.06,,-0.1583387631521674,-0.2131021302252446,-0.3544350914074666,-0.5015355173807959,-0.0856092915730569,-0.2027955174333526,0.0186101267779337,-0.0859155130756329,0.0111762555750874,0.5954844905718656,0.2267029355006773,-0.5135775634402608,47.0,35.0,12.0,39.0,34.0,5.0
2026-06-11T11:59:12,rescore,acceleration_momentum,full,next_close,5.0,2.0,"{""n_long"": 30, ""source"": ""run_v5"", ""tc_bps"": 5.0, ""leverage_cap"": 2.0}",0.0143050334025146,0.0172705617819852,0.8149210424803436,0.9320496532673178,-0.4272782992356236,0.3771026050726874,0.1611277597327809,0.2114178678281097,-0.1744255254246088,0.6134453781512605,16.144585987261156,0.8825636942675158,0.13,,-0.0963528699148187,-0.1373287469407691,-0.3085240252743367,-0.4272782992356236,0.0043912522313629,-0.1333452217408727,-0.0251784832196309,-0.1152092656140676,0.0111762555750874,0.5954844905718656,0.2267029355006773,-0.5135775634402608,47.0,35.0,12.0,39.0,34.0,5.0
2026-06-11T11:59:12,rescore,acceleration_momentum,full,next_open,5.0,2.0,"{""n_long"": 30, ""source"": ""run_v5"", ""tc_bps"": 5.0, ""leverage_cap"": 2.0}",0.0147327834530959,0.0186316130003671,0.8347858172537777,0.9531976623807268,-0.4314037115393458,0.385863146877495,0.1664627937092031,0.2120540583210511,-0.1803722794772434,0.6218487394957983,16.144585987261156,0.8825636942675158,0.17,,-0.0989605650815188,-0.1398181961761602,-0.3131147181386661,-0.4314037115393458,-0.0064289078945098,-0.1333452217408726,-0.0226493745926611,-0.1156572674696593,0.0111762555750874,0.5954844905718656,0.2267029355006773,-0.5135775634402608,47.0,35.0,12.0,39.0,34.0,5.0
2026-06-11T11:59:18,rescore,adaptive_voltarget_momentum,dev,next_open,5.0,2.0,"{""n_long"": 30, ""source"": ""run_v5"", ""tc_bps"": 5.0, ""leverage_cap"": 2.0}",0.0213288777465133,0.008621962760741,0.9270056264694048,1.0967701944670731,-0.3440857081607422,0.7376452471489876,0.2538131872366651,0.2894271927921185,-0.1659547617724064,0.55,8.428789923918234,0.8139329805996472,0.13,,-0.2136461641068339,-0.2494414013417644,-0.1502078985842458,-0.2253328084498915,0.0422229192033352,-0.1911773493417172,,,0.0236824379258465,0.9198722935030617,0.8013499277247828,-0.3467011372968247,5.0,7.0,-2.0,16.0,10.0,6.0
2026-06-11T11:59:17,rescore,adaptive_voltarget_momentum,full,legacy_period,5.0,2.0,"{""n_long"": 30, ""source"": ""run_v5"", ""tc_bps"": 5.0, ""leverage_cap"": 2.0}",0.0236824379258465,0.0128271157687216,0.9198722935030617,1.1063278871001054,-0.3467011372968247,0.8013499277247828,0.2778289313149105,0.3248666104558988,-0.1714493819397813,0.5798319327731093,9.52865909019812,0.912221337579618,0.07,,-0.1992982547324246,-0.2386046851340144,-0.2555016823646657,-0.3467011372968247,0.19001821003511,-0.1885288758699846,0.0682489864023958,-0.195051520096082,0.0236824379258465,0.9198722935030617,0.8013499277247828,-0.3467011372968247,5.0,7.0,-2.0,16.0,10.0,6.0
2026-06-11T11:59:18,rescore,adaptive_voltarget_momentum,full,next_close,5.0,2.0,"{""n_long"": 30, ""source"": ""run_v5"", ""tc_bps"": 5.0, ""leverage_cap"": 2.0}",0.0271205594301521,0.0166533019801669,1.0706480410807713,1.3156021153263522,-0.3375176149399255,0.9727186353686564,0.3283096738172479,0.3113132976254583,-0.1765014313522794,0.5714285714285714,9.612059150049046,0.9177945859872612,0.13,,-0.2237072905440649,-0.2590445400497664,-0.1464388956251047,-0.2243186797051148,0.0171611610486432,-0.1911773493417173,0.2044303172257653,-0.2131652689961012,0.0236824379258465,0.9198722935030617,0.8013499277247828,-0.3467011372968247,5.0,7.0,-2.0,16.0,10.0,6.0
2026-06-11T11:59:18,rescore,adaptive_voltarget_momentum,full,next_open,5.0,2.0,"{""n_long"": 30, ""source"": ""run_v5"", ""tc_bps"": 5.0, ""leverage_cap"": 2.0}",0.02753732266351,0.0175630227800076,1.08462037603175,1.3334552985979415,-0.3440857081607422,0.9731400181908072,0.3348435722987415,0.3120555558167889,-0.1659547617724064,0.5882352941176471,9.612059150049046,0.9177945859872612,0.17,,-0.2136461641068339,-0.2494414013417644,-0.1502078985842458,-0.2253328084498915,0.0422229192033352,-0.1911773493417172,0.1954782803246111,-0.2131652689961013,0.0236824379258465,0.9198722935030617,0.8013499277247828,-0.3467011372968247,5.0,7.0,-2.0,16.0,10.0,6.0
