leg_year,name,score_cutoff,sharpe_at_selection,calmar_at_selection,geo_at_selection,maxdd_at_selection
2021,xs_momentum_fast,2020-12-31,0.981811934040747,0.649317779271346,0.0186805624196297,-0.3830090686400004
2021,risk_parity_etf,2020-12-31,0.9383540325317652,0.3990425087473461,0.0059111399116982,-0.1836543004663994
2021,trend_following,2020-12-31,0.9363213962727164,0.5133811502709646,0.0149947486782675,-0.3808942809923318
2021,acceleration_momentum,2020-12-31,0.910510507893746,0.4257261344627202,0.0141501110979183,-0.4314037115393458
2021,vix_gated_trend,2020-12-31,0.8846797886393243,0.5969810317027143,0.0118270908463427,-0.2538288502243007
2021,low_vol_quality,2020-12-31,0.873202089510505,0.3662072162901503,0.0068653688899675,-0.2336587622757374
2021,mean_reversion_5d,2020-12-31,0.8232079267206446,0.3794562292138252,0.0185482741713274,-0.6502728568123506
2021,sector_momentum_rotation,2020-12-31,0.7468783682009309,0.4226064033854423,0.0104310640660842,-0.3137900649662255
2021,xs_momentum_concentrated,2020-12-31,0.720548776147603,0.4185542755159005,0.0125319536402999,-0.3851213393009749
2021,calendar_tom,2020-12-31,0.6796091267454248,0.5484886307283952,0.0063088944357891,-0.1429194818144047
2021,sector_rotation,2020-12-31,0.6720047018248829,0.3416614937839391,0.0091018453699305,-0.3361782264849149
2021,momentum_quality_blend,2020-12-31,0.6614001060569968,0.3063496744692117,0.0096410087454374,-0.3983298911167904
2021,multifactor_mvr,2020-12-31,0.6314444208897914,0.2663998936029129,0.0089008175447138,-0.4211597723637523
2021,xs_momentum_fast_top10,2020-12-31,0.5894892584127,0.3246241950918185,0.0114933682411086,-0.4527748381311837
2021,ts_momentum_multiasset,2020-12-31,0.4397783622024758,0.2152768419436395,0.0021413174738975,-0.1207775338475312
2022,dual_momentum_vol,2021-12-31,1.2473982110999458,0.9211197521401544,0.0255155823576425,-0.3832608999073688
2022,donchian_breakout,2021-12-31,1.1928371920352134,0.908708442889236,0.0133801905315369,-0.1902936458002659
2022,acceleration_momentum,2021-12-31,1.0929801631834932,0.5276418841096946,0.0172371040426024,-0.4314037115393458
2022,xs_momentum_top30,2021-12-31,1.0718208711003123,0.7828417254676924,0.0242851823729202,-0.4262382168093908
2022,xs_momentum_12_1,2021-12-31,1.0647507239514988,0.7068579820392519,0.0224652779336971,-0.4322196066533856
2022,adaptive_voltarget_momentum,2021-12-31,1.0229698127162352,0.8661267241320071,0.0177045225894143,-0.2706450452468996
2022,xs_momentum_fast,2021-12-31,1.0159621659682478,0.7552742540631265,0.0213992073061446,-0.3830090686400004
2022,low_vol_quality,2021-12-31,0.950514700246542,0.3800584181978432,0.0071151790674686,-0.2336587622757374
2022,risk_parity_etf,2021-12-31,0.941446107163374,0.3873324884221049,0.0057430193287322,-0.1836543004663994
2022,calendar_tom,2021-12-31,0.9103795018224952,0.8468029998741939,0.0095657226313308,-0.1429194818144047
2022,xs_momentum_multi,2021-12-31,0.9037759448599586,0.6503360563511894,0.0170878321311458,-0.3466925581108949
2022,trend_following,2021-12-31,0.8618087307414624,0.4814603911943839,0.0141305223998366,-0.3808942809923318
2022,mean_reversion_5d,2021-12-31,0.859201510461922,0.3987412209996232,0.0193981237807558,-0.6502728568123506
2022,vix_gated_trend,2021-12-31,0.8135263765153458,0.5736096405537835,0.0113916766446442,-0.2538288502243007
2022,sector_rotation,2021-12-31,0.77845732099475,0.3990708726814758,0.0105461689728949,-0.3361782264849149
2022,sector_momentum_rotation,2021-12-31,0.776190522917095,0.4357707375829118,0.0107376543323687,-0.3137900649662255
2022,multifactor_mvr,2021-12-31,0.7193076238789318,0.3059553920562765,0.0101515830650638,-0.4211597723637523
2022,xs_momentum_concentrated,2021-12-31,0.7115698636939258,0.4185664230504944,0.0125322935844449,-0.3851213393009749
2022,momentum_quality_blend,2021-12-31,0.6874733079992197,0.3331680665461959,0.0104385805853697,-0.3983298911167904
2022,xs_momentum_fast_top10,2021-12-31,0.6755457746129865,0.4353381082151569,0.0151054882584291,-0.4527748381311837
2022,ts_momentum_multiasset,2021-12-31,0.6323103701177666,0.3194933533665584,0.0031601270227656,-0.1207775338475312
2023,dual_momentum_vol,2022-12-31,1.065740439020537,0.7717092176600866,0.021826623971614723,-0.3832608999073688
2023,calendar_tom,2022-12-31,1.022744898801804,0.96998609771023,0.010877543826580904,-0.14291948181440473
2023,xs_momentum_top30,2022-12-31,0.9840769199305032,0.7200920558711245,0.022557444387208747,-0.4262382168093908
2023,xs_momentum_12_1,2022-12-31,0.9339221666247189,0.612202012100041,0.019755982004542982,-0.43221960665338566
2023,acceleration_momentum,2022-12-31,0.9292772629261776,0.439730551491224,0.01458046835415061,-0.43140371153934587
2023,adaptive_voltarget_momentum,2022-12-31,0.9249528284446208,0.787227762763023,0.01622568887099951,-0.2706450452468996
2023,donchian_breakout,2022-12-31,0.8128150473014845,0.48711682023380143,0.00940122886811956,-0.24395535536760937
2023,xs_momentum_multi,2022-12-31,0.7641848441467128,0.5356958901847421,0.014297215089179582,-0.34669255811089494
2023,low_vol_quality,2022-12-31,0.7513693661917211,0.2960975872037517,0.0055903530509857635,-0.23365876227573745
2023,sector_momentum_rotation,2022-12-31,0.7454203689266587,0.42959676886925957,0.010593993312063565,-0.3137900649662255
2023,xs_momentum_fast,2022-12-31,0.7099833321635108,0.4498645017458511,0.01404540843544777,-0.4049980125657229
2023,xs_momentum_concentrated,2022-12-31,0.6671014197053188,0.3972620802552613,0.01193416122122426,-0.3851213393009749
2023,trend_following,2022-12-31,0.6666076611136721,0.35876445897546744,0.010731044906799214,-0.3808942809923318
2023,mean_reversion_5d,2022-12-31,0.6504570026886468,0.28331094968229475,0.014190770193044377,-0.6502728568123506
2023,sector_rotation,2022-12-31,0.5969306193422524,0.29336240719686335,0.007868857682286512,-0.3361782264849149
2023,multifactor_mvr,2022-12-31,0.5672546697127384,0.22727543814296475,0.007646672347555894,-0.42115977236375235
2023,momentum_quality_blend,2022-12-31,0.548540980970316,0.24809623197879208,0.00788430615236213,-0.3983298911167904
2023,xs_momentum_fast_top10,2022-12-31,0.49792700734333173,0.26369126957910255,0.009637298981663545,-0.462581719593798
2023,risk_parity_etf,2022-12-31,0.44689598885157317,0.17757952009653108,0.0029409337314236783,-0.2019809378396623
2023,vix_gated_trend,2022-12-31,0.4188901717165693,0.1674542052556214,0.005257202496426805,-0.38782481942920544
2023,ts_momentum_multiasset,2022-12-31,0.37349890491745447,0.20250646333565034,0.002015688604338761,-0.1207775338475312
2024,dual_momentum_vol,2023-12-31,1.1001869526313195,0.7918966815356783,0.022333684761604022,-0.3832608999073688
2024,xs_momentum_top30,2023-12-31,1.0282821071483446,0.7464523596510116,0.023287156281862842,-0.4262382168093908
2024,xs_momentum_12_1,2023-12-31,0.9741191533935811,0.6301997829851498,0.02027725077159781,-0.43221960665338566
2024,adaptive_voltarget_momentum,2023-12-31,0.9697315747546469,0.8305853360526512,0.017041282841090633,-0.2706450452468996
2024,acceleration_momentum,2023-12-31,0.9696687829012302,0.4556003236713516,0.015065733474397103,-0.43140371153934587
2024,calendar_tom,2023-12-31,0.9618465016220457,0.9059554930335267,0.010197997872022357,-0.14291948181440473
2024,xs_momentum_fast,2023-12-31,0.8547499359404953,0.577579110811835,0.01767054138577051,-0.4049980125657229
2024,donchian_breakout,2023-12-31,0.8317200631306776,0.49323500966088063,0.009513375055169249,-0.24395535536760937
2024,xs_momentum_multi,2023-12-31,0.8057419348574032,0.5630610725139298,0.014971054770583692,-0.34669255811089494
2024,sector_momentum_rotation,2023-12-31,0.7740006974755739,0.4412969443778614,0.010866052468139209,-0.3137900649662255
2024,xs_momentum_fast_top10,2023-12-31,0.7355718418205986,0.48635966079503706,0.01705424152288959,-0.462581719593798
2024,low_vol_quality,2023-12-31,0.7327555652973675,0.27907568430542323,0.005278091548184705,-0.23365876227573745
2024,mean_reversion_5d,2023-12-31,0.7130918013619522,0.316172387792322,0.015703353238438744,-0.6502728568123506
2024,xs_momentum_concentrated,2023-12-31,0.6744213089459737,0.39316092095293476,0.01181857103232975,-0.3851213393009749
2024,sector_rotation,2023-12-31,0.615224927409528,0.29710652262833104,0.00796503337704979,-0.3361782264849149
2024,trend_following,2023-12-31,0.6102881690167645,0.31328519472308514,0.009438345115337254,-0.3808942809923318
2024,momentum_quality_blend,2023-12-31,0.5998849917975366,0.2710941651254188,0.008581862216812786,-0.3983298911167904
2024,risk_parity_etf,2023-12-31,0.5921054533116075,0.24358285679883682,0.00401027851309288,-0.2019809378396623
2024,multifactor_mvr,2023-12-31,0.5863578680079832,0.22989649784762495,0.007731229640831394,-0.42115977236375235
2024,ts_momentum_multiasset,2023-12-31,0.3869654756184501,0.20990369299314138,0.0020884801179272827,-0.1207775338475312
2024,vix_gated_trend,2023-12-31,0.38510691753732806,0.1279923230091756,0.004673492940377555,-0.4496062734071431
2025,dual_momentum_vol,2024-12-31,1.1221655120584513,0.8134772485183753,0.022872694972348118,-0.3832608999073688
2025,xs_momentum_top30,2024-12-31,1.0668375951331557,0.7860079319842508,0.02437151585325026,-0.4262382168093908
2025,xs_momentum_12_1,2024-12-31,1.021643773209149,0.6694943812393142,0.021405261666088915,-0.43221960665338566
2025,adaptive_voltarget_momentum,2024-12-31,0.9916576570566671,0.8563676882868364,0.017522881843381688,-0.2706450452468996
2025,acceleration_momentum,2024-12-31,0.9292629890770143,0.42651553011201815,0.014174422803593822,-0.43140371153934587
2025,xs_momentum_fast,2024-12-31,0.9095344546578693,0.6451354053595424,0.01953213190684533,-0.4049980125657229
2025,donchian_breakout,2024-12-31,0.8312466159577763,0.4846729408710078,0.009356394314883776,-0.24395535536760937
2025,xs_momentum_fast_top10,2024-12-31,0.8206111656199784,0.5898157863374235,0.02030753606424085,-0.462581719593798
2025,low_vol_quality,2024-12-31,0.7988132251636338,0.2991461990831071,0.005646166428091348,-0.23365876227573745
2025,xs_momentum_multi,2024-12-31,0.7851515765395913,0.5466536552395554,0.014567630090986716,-0.34669255811089494
2025,sector_momentum_rotation,2024-12-31,0.782862140614087,0.4333562324503445,0.010681498368861009,-0.3137900649662255
2025,calendar_tom,2024-12-31,0.7480191052813235,0.34130583557320926,0.007986393693131255,-0.2934625307237053
2025,momentum_quality_blend,2024-12-31,0.7297162963105878,0.34258208887845176,0.010716916775234786,-0.3983298911167904
2025,xs_momentum_concentrated,2024-12-31,0.7096913605691034,0.41614930861720817,0.012464626813197821,-0.3851213393009749
2025,mean_reversion_5d,2024-12-31,0.7054541669818278,0.30373273569476494,0.01513367959920009,-0.6502728568123506
2025,risk_parity_etf,2024-12-31,0.6888403910261081,0.282910205625755,0.004641528984872689,-0.2019809378396623
2025,multifactor_mvr,2024-12-31,0.683986850957395,0.26973549587755813,0.00900695175454258,-0.42115977236375235
2025,sector_rotation,2024-12-31,0.6374880116259407,0.30214788372065776,0.008094372373087966,-0.3361782264849149
2025,trend_following,2024-12-31,0.5712352349956229,0.2881541908342103,0.008716135101540345,-0.3808942809923318
2025,ts_momentum_multiasset,2024-12-31,0.5325376596207606,0.2921815669113291,0.002894228961480394,-0.1207775338475312
2025,vix_gated_trend,2024-12-31,0.3702075452942018,0.12317310057609823,0.0045017962702080805,-0.4496062734071431
2026,dual_momentum_vol,2025-12-31,1.1266049364236408,0.840261750250887,0.02353736587632116,-0.3832608999073688
2026,xs_momentum_top30,2025-12-31,1.0871084346630273,0.8380602670972688,0.025779485229077803,-0.4262382168093908
2026,xs_momentum_12_1,2025-12-31,1.0238798466716308,0.6917415054302548,0.022037874735071794,-0.43221960665338566
2026,adaptive_voltarget_momentum,2025-12-31,0.9994589012349716,0.8450289379131742,0.018246943110086233,-0.28677262123397085
2026,xs_momentum_fast,2025-12-31,0.9083703627820056,0.6549974039938906,0.019800788169582306,-0.4049980125657229
2026,xs_momentum_multi,2025-12-31,0.8909564282164454,0.6588044572555987,0.017290668218232774,-0.34669255811089494
2026,acceleration_momentum,2025-12-31,0.8476010272740052,0.39181812656144704,0.0130997158959969,-0.43140371153934587
2026,low_vol_quality,2025-12-31,0.7986480179840157,0.29918759844383525,0.005646924124859343,-0.23365876227573745
2026,risk_parity_etf,2025-12-31,0.7886756271226486,0.326238964861258,0.0053319924526966656,-0.2019809378396623
2026,donchian_breakout,2025-12-31,0.7840352519127468,0.4552067114909194,0.008814085442174324,-0.24395535536760937
2026,xs_momentum_fast_top10,2025-12-31,0.7818333546429925,0.5580824480342659,0.019321739117101444,-0.462581719593798
2026,xs_momentum_concentrated,2025-12-31,0.768838111769676,0.46622603541966895,0.0138564611971852,-0.3851213393009749
2026,mean_reversion_5d,2025-12-31,0.7485626734089049,0.3325458533548129,0.016447858290844053,-0.6502728568123506
2026,calendar_tom,2025-12-31,0.7429780857671391,0.3434440897263965,0.008034291525772286,-0.2934625307237053
2026,momentum_quality_blend,2025-12-31,0.7051358508420971,0.327232066544457,0.010262641515962567,-0.3983298911167904
2026,multifactor_mvr,2025-12-31,0.6896294790306704,0.2713944906412624,0.009059692959909826,-0.42115977236375235
2026,sector_momentum_rotation,2025-12-31,0.6847501258166426,0.3624970903056547,0.00901799354011712,-0.3137900649662255
2026,sector_rotation,2025-12-31,0.62188494131852,0.2891345526515571,0.007760134603855384,-0.3361782264849149
2026,ts_momentum_multiasset,2025-12-31,0.5784597390938501,0.31394892097742105,0.0031062110433308643,-0.1207775338475312
2026,vix_gated_trend,2025-12-31,0.3764345700474808,0.12457690892344397,0.004689538967112661,-0.46355986348417766
2026,trend_following,2025-12-31,0.36194777833223374,0.10452334743043333,0.0048863020467935225,-0.5763055748711865
